label,message,length,has_url,has_number,exclamation_count,caps_ratio
0,"['no', '.', 'thank', '.', 'you', ""'ve"", 'wonderful']",7,False,False,0,0.08333333333333333
0,"['discussed', 'mother', 'ah', '?']",4,False,False,0,0.03333333333333333
0,"['yup', '.', 'wun', 'believe', 'wat', '?', 'u', 'really', 'neva', 'c', 'e', 'msg', 'sent', 'shuhui', '?']",15,False,False,0,0.05172413793103448
0,"['that', ""'s"", 'cool', ',', 'i', ""'ll"", 'come', 'like', '&', 'lt', ';', '#', '&', 'gt', ';', 'ish']",16,False,False,0,0.044444444444444446
0,"['watching', 'tv', 'lor', '...', 'y', 'funny', 'bluff', '4', 'wat', '.', 'izzit', 'thk', ""'s"", 'impossible', 'u', '?']",16,False,True,0,0.02912621359223301
0,"['ü', 'dun', 'need', 'pick', 'ur', 'gf', '?']",7,False,False,0,0.04
0,"['dunno', ',', 'dad', 'said', 'coming', 'home', '2', 'bring', 'u', '4', 'lunch', '.', 'yup', 'go', 'w', 'u', 'lor', '.', 'i', 'call', 'u', 'reach', 'school', 'lor', '...']",25,False,True,0,0.02702702702702703
0,"['i', 'pocked']",2,False,False,0,0.03571428571428571
0,"['edison', 'rightly', 'said', ',', '``', 'a', 'fool', 'ask', 'question', 'wise', 'man', 'answer', ""''"", 'now', 'know', 'u', 'speechless', 'viva', '..', 'gm', ',', 'gn', ',', 'ge', ',', 'gnt', ':', '-', ')']",29,False,False,0,0.09032258064516129
0,"['hurry', 'home', '.', 'soup', 'done', '!']",6,False,False,1,0.24
0,"['talk', 'with', 'yourself', 'atleast', 'once', 'in', 'a', 'day', '...', '!', '!', '!', 'otherwise', 'you', 'will', 'miss', 'your', 'best', 'friend', 'in', 'this', 'world', '...', '!', '!', '!', '-shakespeare-', 'shesil', '&', 'lt', ';', '#', '&', 'gt', ';']",35,False,False,6,0.2446043165467626
0,"['k', '..', 'k', '..', ""'m"", 'also', 'fine', ':', ')', 'complete', 'course', '?']",12,False,False,0,0.01818181818181818
0,"['as', 'per', 'request', ""'melle"", 'melle', '(', 'oru', 'minnaminunginte', 'nurungu', 'vettam', ')', ""'"", 'set', 'callertune', 'callers', '.', 'press', '*', '9', 'copy', 'friend', 'callertune']",22,False,True,0,0.0625
0,"['i', 'thought', 'slide', 'enough', '.']",5,False,False,0,0.038461538461538464
0,"['it', ""'s"", 'justbeen', 'overa', 'week', 'since', 'broke', 'already', 'brain', 'going', 'mush', '!']",12,False,False,1,0.011904761904761904
0,"['same', ',', 'i', ""'m"", 'great', 'aunt', 'anniversary', 'party', 'tarpon', 'spring']",10,False,False,0,0.031746031746031744
0,"['i', 'wonder', ""'ll"", 'get', 'text', '?']",6,False,False,0,0.030303030303030304
0,"['jos', 'ask', 'u', 'wana', 'meet', '?']",6,False,False,0,0.038461538461538464
0,"['i', 'escape', 'theatre', '.', '.', 'going', 'watch', 'kavalan', 'minute']",9,False,False,0,0.13043478260869565
1,"['important', 'information', '4', 'orange', 'user', '0796xxxxxx', '.', 'today', 'is', 'ur', 'lucky', 'day', '!', '2', 'find', 'out', 'why', 'log', 'onto', 'http', ':', '//www.urawinner.com', 'there', ""'s"", 'a', 'fantastic', 'prizeawaiting', 'you', '!']",29,True,True,2,0.6496815286624203
0,"['did', ""n't"", 'get', 'hep', 'b', 'immunisation', 'nigeria', '.']",8,False,False,0,0.022222222222222223
0,"['guai', '...', 'ü', 'shd', 'haf', 'seen', ""'s"", 'naughty', '...', 'ü', 'free', 'today', '?', 'can', 'go', 'jogging', '...']",17,False,False,0,0.04878048780487805
0,"['wait', '.', 'i', 'msg', '&', 'lt', ';', '#', '&', 'gt', ';', 'min', '.']",13,False,False,0,0.05
0,"['omw', 'back', 'tampa', 'west', 'palm', ',', 'hear', 'happened', '?']",9,False,False,0,0.017543859649122806
1,"['check', 'out', 'choose', 'your', 'babe', 'videos', '@', 'sms.shsex.netun', 'fgkslpopw', 'fgkslpo']",10,False,False,0,0.14492753623188406
0,"['i', ""'ll"", 'pick', '5.15pm', 'go', 'taunton', 'still', 'want', 'come', '.']",10,False,True,0,0.013157894736842105
0,"['oh', 'ya', 'ya', '.', 'i', 'remember', 'da', '.', '.']",9,False,False,0,0.07692307692307693
0,"['if', 'started', 'searching', 'get', 'job', 'days.he', 'great', 'potential', 'talent', '.']",10,False,False,0,0.011494252873563218
0,"['i', ""'m"", 'i', 'see', ',', 'ca', ""n't"", 'see', '?', 'maybe', 'reboot', 'ym', '?', 'i', 'seen', 'buzz']",16,False,False,0,0.041666666666666664
0,"['do', 'not', 'b', 'late', 'love', 'mum']",6,False,False,0,0.7727272727272727
0,"['i', 'borrow', 'ur', 'bag', 'ok', '.']",6,False,False,0,0.05263157894736842
0,"['dear', 'hero', ',', 'leaving', 'qatar', 'tonite', 'apt', 'opportunity.pls', 'keep', 'touch', '&', 'lt', ';', 'email', '&', 'gt', ';', ',', 'kerala']",19,False,False,0,0.06481481481481481
0,"['eatin', 'lunch', '...']",3,False,False,0,0.058823529411764705
0,"['but', 'together', 'thinkin']",3,False,False,0,0.017857142857142856
1,"['text', '&', 'meet', 'someone', 'sexy', 'today', '.', 'u', 'find', 'date', 'even', 'flirt', 'u', '.', 'join', '4', '10p', '.', 'reply', 'name', '&', 'age', 'eg', 'sam', '25', '.', '18', '-msg', 'recd', '@', 'thirtyeight', 'penny']",32,False,True,0,0.10828025477707007
1,"['sunshine', 'quiz', 'wkly', 'q', '!', 'win', 'top', 'sony', 'dvd', 'player', 'u', 'know', 'country', 'algarve', '?', 'txt', 'ansr', '82277', '.', '£1.50', 'sp', ':', 'tyrone']",23,False,True,1,0.112
1,"['freemsg', ':', 'our', 'record', 'indicate', 'may', 'entitled', '3750', 'pound', 'accident', '.', 'to', 'claim', 'free', 'reply', 'yes', 'msg', '.', 'to', 'opt', 'text', 'stop']",22,False,True,0,0.11464968152866242
0,"['i', ""'m"", 'also', 'came', 'room', '.']",6,False,False,0,0.045454545454545456
0,"['u', 'guy', 'never', 'invite', 'anywhere', ':', '(']",7,False,False,0,0.029411764705882353
0,"['am', 'film', 'ill', 'call', 'later', '.']",6,False,False,0,0.03333333333333333
1,"['themob', '>', 'yo', 'yo', 'yo-here', 'come', 'new', 'selection', 'hot', 'downloads', 'member', 'get', 'free', '!', 'just', 'click', '&', 'open', 'next', 'link', 'sent', 'ur', 'fone', '...']",24,False,False,1,0.06293706293706294
0,"['went', 'fast', 'asleep', 'dear.take', 'care', '.']",6,False,False,0,0.03125
1,"['your', '2004', 'account', '07xxxxxxxxx', 'show', '786', 'unredeemed', 'point', '.', 'to', 'claim', 'call', '08719181259', 'identifier', 'code', ':', 'xxxxx', 'expires', '26.03.05']",19,False,True,0,0.140625
1,"['promotion', 'number', ':', '8714714', '-', 'ur', 'awarded', 'city', 'break', 'could', 'win', '£200', 'summer', 'shopping', 'spree', 'every', 'wk', '.', 'txt', 'store', '88039', '.', 'skilgme', '.', 'tscs087147403231winawk', '!', 'age16', '£1.50perwksub']",28,False,True,1,0.15254237288135594
0,"['aiyar', 'u', 'poor', 'thing', '...', 'i', 'give', 'u', 'support', 'k', '...', 'jia', '!', 'i', ""'ll"", 'think', 'u', '...']",18,False,False,1,0.05194805194805195
0,"['and', ""'s"", 'fine', ',', 'i', 'got', 'enough', 'bud', 'last', 'night', 'least']",11,False,False,0,0.029411764705882353
0,"['ü', 'say', 'like', 'dat', 'dun', 'buy', 'ericsson', 'oso', 'oredi', 'lar', '...']",11,False,False,0,0.015873015873015872
1,"['thanks', 'ringtone', 'order', ',', 'reference', 'number', 'x29', '.', 'your', 'mobile', 'charged', '4.50', '.', 'should', 'tone', 'arrive', 'please', 'call', 'customer', 'service', '09065989180']",21,False,True,0,0.025477707006369428
1,"['someone', 'contacted', 'dating', 'service', 'entered', 'phone', 'becausethey', 'fancy', '!', 'to', 'find', 'call', 'landline', '09058098002', '.', 'pobox1', ',', 'w14rg', '150p']",19,False,True,1,0.043478260869565216
0,"['do', 'whatever', 'want', '.', 'you', 'know', 'rule', '.', 'we', 'talk', 'earlier', 'week', 'start', 'happening', ',', 'showing', 'responsibility', '.', 'yet', ',', 'every', 'week', ""'s"", 'bend', 'rule', 'way', '?', 'what', 'way', '?', 'do', 'whatever', '.', 'i', ""'m"", 'tired', 'thia', 'argument', 'every', 'week', '.', 'and', '&', 'lt', ';', '#', '&', 'gt', ';', 'movie', 'doesnt', 'inlude', 'preview', '.', 'you', ""'re"", 'still', 'getting', '1', '.']",60,False,True,0,0.04
0,"['u', 'horrible', 'gal', '...', 'u', 'knew', 'dat', 'going', 'wif', 'yest', 'n', 'u', 'still', 'come', 'n', 'ask', '...']",17,False,False,0,0.023809523809523808
0,"['aight', 'rush', ',', 'i', ""'ll"", 'ask', 'jay']",7,False,False,0,0.07407407407407407
1,"['great', 'new', 'offer', '-', 'double', 'mins', '&', 'double', 'txt', 'best', 'orange', 'tariff', 'and', 'get', 'latest', 'camera', 'phone', '4', 'free', '!', 'call', 'mobileupd8', 'free', '08000839402', 'now', '!', '2stoptxt', 't', '&', 'cs']",30,False,True,2,0.21875
0,"['until', '545', 'lor', '...', 'ya', ',', 'go', '4', 'dinner', 'together', '...']",11,False,True,0,0.041666666666666664
0,"['juz', 'go', 'google', 'n', 'search', '4', 'qet', '...']",8,False,True,0,0.03225806451612903
0,"['how', 'r', 'ü', 'going', 'send', '?']",6,False,False,0,0.03225806451612903
0,"['hey', '...', 'going', 'quit', 'soon', '?', 'xuhui', 'working', 'till', 'end', 'month']",11,False,False,0,0.025974025974025976
0,"['dude', 'u', 'knw', 'also', 'telugu', '..', 'thts', 'gud', '..', 'k', ',', 'gud', 'nyt', '..']",14,False,False,0,0.021739130434782608
0,"['madam', ',', 'regret', 'disturbance.might', 'receive', 'reference', 'check', 'dlf', 'premarica.kindly', 'informed.rgds', ',', 'rakhesh', ',', 'kerala', '.']",15,False,False,0,0.06956521739130435
0,"['cant', 'talk', 'now.i', 'call', 'can.dont', 'keep', 'calling', '.']",8,False,False,0,0.0
0,"['ok', '...']",2,False,False,0,0.2
0,"['she', 'said', ',', ""''"", 'u', 'mind', 'i', 'go', 'bedroom', 'minute', '?', '``', ""''"", 'ok', ""''"", ',', 'i', 'sed', 'sexy', 'mood', '.', 'she', 'came', '5', 'minuts', 'latr', 'wid', 'cake', '...', 'n', 'my', 'wife', ',']",33,False,True,0,0.05517241379310345
0,"['4', 'taco', '+', '1', 'raja', 'burrito', ',', 'right', '?']",9,False,True,0,0.0
0,"['hey', 'happy', 'birthday', '...']",4,False,False,0,0.047619047619047616
0,"['the', 'bus', 'leaf', '&', 'lt', ';', '#', '&', 'gt', ';']",10,False,False,0,0.034482758620689655
0,"['thanks', 'picking', 'trash', '.']",4,False,False,0,0.03125
0,"['``', 'what', 'youdoing', 'later', '?', 'sar', 'xxx', ""''""]",8,False,False,0,0.058823529411764705
0,"['thanks', 'yesterday', 'sir', '.', 'you', 'wonderful', '.', 'hope', 'enjoyed', 'burial', '.', 'mojibiola']",12,False,False,0,0.056179775280898875
0,"['bring', 'got']",2,False,False,0,0.045454545454545456
0,"['then', 'cant', 'get', 'da', 'laptop', '?', 'my', 'matric', 'card', 'wif', 'ü', 'lei', '...']",13,False,False,0,0.03773584905660377
0,"['where', 'one', 'day', 'training', ':', '-', ')']",7,False,False,0,0.030303030303030304
0,"['you', 'call', 'ok', 'said', 'call']",5,False,False,0,0.02857142857142857
0,"['let', 'know', 'contact', '.', 'i', ""'ve"", 'settled', 'room', '.', 'lets', 'know', 'ok', '.']",13,False,False,0,0.037037037037037035
0,"['aight', 'pick', ',', 'open', 'tonight', '?']",6,False,False,0,0.0
1,"['ur', 'hmv', 'quiz', 'cash-balance', 'currently', '£500', '-', 'maximize', 'ur', 'cash-in', 'send', 'hmv1', '86688', '150p/msg']",14,False,True,0,0.07692307692307693
1,"['private', '!', 'your', '2004', 'account', 'statement', '078498', '*', '*', '*', '*', '7', 'show', '786', 'unredeemed', 'bonus', 'points', '.', 'to', 'claim', 'call', '08719180219', 'identifier', 'code', ':', '45239', 'expires', '06.05.05']",28,False,True,1,0.10457516339869281
0,"['ya', 'ok', ',', 'vikky', 'vl', 'c', 'witin', '&', 'lt', ';', '#', '&', 'gt', ';', 'min', 'il', 'reply', 'u', '..']",19,False,False,0,0.017857142857142856
0,"['was', 'actually', 'send', 'reminder', 'today', '.', 'have', 'wonderful', 'weekend']",9,False,False,0,0.0273972602739726
0,"['they', 'released', 'vday', 'shirt', 'u', 'put', 'make', 'bottom', 'half', 'naked', 'instead', 'white', 'underwear', '.']",14,False,False,0,0.008928571428571428
0,"['i', 'fetch', 'yun', 'u', 'fetch', '?']",6,False,False,0,0.043478260869565216
0,"['please', 'ask', 'mummy', 'call', 'father']",5,False,False,0,0.03225806451612903
0,"['hey', '...', 'what', 'time', 'driving', 'fri', '?', 'we', 'go', 'evaluation', 'fri', '?']",12,False,False,0,0.043478260869565216
0,"['oh', '!', 'which', 'brand', '?']",5,False,False,1,0.09090909090909091
1,"['ur', 'balance', '£600', '.', 'next', 'question', ':', 'complete', 'landmark', ',', 'big', ',', 'a', '.', 'bob', ',', 'b.', 'barry', 'c.', 'ben', '?', '.', 'text', 'a', ',', 'b', 'c', '83738', '.', 'good', 'luck', '!']",32,False,True,1,0.11363636363636363
1,"['(', 'bank', 'granite', 'issue', 'strong-buy', ')', 'explosive', 'pick', 'for', 'our', 'members', '*', '*', '*', '*', '*', 'up', 'over', '300', '%', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', 'nasdaq', 'symbol', 'cdgt', 'that', '$', '5.00', 'per', '..']",39,False,True,0,0.31386861313868614
0,"['none', ""'s"", 'happening', 'til', 'get', 'though']",6,False,False,0,0.020833333333333332
0,"['``', 'ah', 'poor', 'baby', '!', 'hope', 'urfeeling', 'bettersn', 'luv', '!', 'probthat', 'overdose', 'of', 'work', 'hey', 'go', 'careful', 'spk', '2', 'u', 'sn', 'lots', 'of', 'lovejen', 'xxx', '.', ""''""]",27,False,True,2,0.7758620689655172
0,"['sounds', 'great', '!', 'are', 'home', '?']",6,False,False,1,0.06451612903225806
1,"['fantasy', 'football', 'back', 'tv', '.', 'go', 'sky', 'gamestar', 'sky', 'active', 'play', '£250k', 'dream', 'team', '.', 'scoring', 'start', 'saturday', ',', 'register', '!', 'sky', 'opt', 'out', '88088']",25,False,True,1,0.13664596273291926
0,"['am', 'interested', 'like', '.']",4,False,False,0,0.029411764705882353
1,"['ur', 'awarded', 'city', 'break', 'could', 'win', '£200', 'summer', 'shopping', 'spree', 'every', 'wk', '.', 'txt', 'store', '88039.skilgme.tscs087147403231winawk', '!', 'age16+£1.50perwksub']",18,False,True,1,0.17123287671232876
0,"['good', '.', 'no', 'swimsuit', 'allowed', ':', ')']",7,False,False,0,0.07142857142857142
0,"['hello', '.', 'sort', 'town', 'already', '.', 'that', '.', 'so', 'dont', 'rush', 'home', ',', 'i', 'eating', 'nacho', '.', 'will', 'let', 'know', 'eta', '.']",22,False,False,0,0.057692307692307696
0,"['tired', '.', 'i', ""n't"", 'slept', 'well', 'past', 'night', '.']",9,False,False,0,0.041666666666666664
0,"['wishing', 'family', 'merry', '``', 'x', ""''"", 'ma', 'happy', 'new', 'year', 'advance', '..']",12,False,False,0,0.1643835616438356
0,"['k', '..', 'give', 'back', 'thanks', '.']",6,False,False,0,0.043478260869565216
0,"['ok', ',', 'careful', '!', 'do', ""n't"", 'text', 'drive', '!']",9,False,False,2,0.05128205128205128
0,"['how', 'plan', 'manage']",3,False,False,0,0.03333333333333333
0,"['yeh', '.', 'indians', 'nice', '.', 'tho', 'kane', 'bit', '.', 'we', 'shud', 'go', '4', 'drink', 'sometime', 'soon', '.', 'mite', 'hav', '2', 'go', '2', 'da', 'work', '4', 'laugh', 'soon', '.', 'love', 'pete', 'x', 'x']",32,False,True,0,0.0457516339869281
0,"['y', 'late', 'need', 'go', 'n', 'get', 'da', 'laptop', '...']",9,False,False,0,0.022222222222222223
0,"['wot', 'wed', 'nite', 'i', '3', 'til', '9', '!']",8,False,True,1,0.04081632653061224
0,"['kaiez', '...', 'enjoy', 'ur', 'tuition', '...', 'gee', '...', 'thk', 'e', 'second', 'option', 'sound', 'beta', '...', 'i', ""'ll"", 'go', 'yan', 'jiu', 'den', 'msg', 'u', '...']",24,False,False,0,0.050505050505050504
0,"['this', 'hoping', 'enjoyed', 'game', 'yesterday', '.', 'sorry', ""'ve"", 'touch', 'pls', 'know', 'fondly', 'bein', 'thot', '.', 'have', 'great', 'week', '.', 'abiola']",20,False,False,0,0.02666666666666667
0,"['hi', 'msg', ':', ')', ""'m"", 'office', '..']",7,False,False,0,0.038461538461538464
0,"['i', ""'m"", 'guy', ',', 'browsin', 'compulsory']",6,False,False,0,0.03125
0,"['i', 'dont', 'know', 'oh', '.', 'hopefully', 'month', '.']",8,False,False,0,0.05405405405405406
0,"['i', 'two', 'letter', '.', 'i', 'copy', 'co', 'one', 'message', '.', 'speak', 'soon']",12,False,False,0,0.0297029702970297
0,"['only', '2', '%', 'student', 'solved', 'cat', 'question', ""'xam"", '...', '5+3+2=', '&', 'lt', ';', '#', '&', 'gt', ';', '9+2+4=', '&', 'lt', ';', '#', '&', 'gt', ';', '8+6+3=', '&', 'lt', ';', '#', '&', 'gt', ';', '7+2+5=', '?', '?', '?', '?', '?', 'tell', 'answer', 'u', 'r', 'brilliant', '...', '1thing.i', 'got', 'answr', '.']",49,False,True,0,0.0273224043715847
0,"['call', 'number', 'available', 'appointment', '.', 'and', 'ask', 'connect', 'call', 'waheed', 'fathima', '.']",12,False,False,0,0.02
0,"['lol', '.', 'well', 'quality', 'aint', 'bad', 'aint', 'complaining']",8,False,False,0,0.03636363636363636
0,"['that', ""'s"", 'good', ',', 'i', 'need', 'drug']",7,False,False,0,0.06060606060606061
0,"['so', 'wan', 'na', 'gym', 'harri']",5,False,False,0,0.03333333333333333
0,"['lol', 'yes', '.', 'our', 'friendship', 'hanging', 'thread', 'cause', 'u', 'wo', ""n't"", 'buy', 'stuff', '.']",14,False,False,0,0.028169014084507043
0,"['and', 'maybe', 'pressies']",3,False,False,0,0.043478260869565216
0,"['she', ""'s"", 'fine', '.', 'good', 'hear', '.', 'how', 'dear', '?', 'happy', 'new', 'year', 'oh', '.']",15,False,False,0,0.05405405405405406
0,"['no', 'dice', ',', 'art', 'class', '6', 'thru', '9', ':', '(', 'thanks', 'though', '.', 'any', 'idea', 'time', 'i', 'come', 'tomorrow', '?']",20,False,True,0,0.03409090909090909
0,"['i', 'reach', 'office', 'around', '&', 'lt', ';', 'decimal', '&', 'gt', ';', '.', '&', 'amp', ';', 'mobile', 'problem', '.', 'you', ""n't"", 'get', 'voice', '.', 'so', 'call', 'asa', ""'ll"", 'free']",28,False,False,0,0.07936507936507936
0,"['oh', 'k.', '.', 'i', 'come', 'tomorrow']",6,False,False,0,0.07142857142857142
0,"['hey', 'want', 'anything', 'buy', ':', ')']",6,False,False,0,0.030303030303030304
0,"['just', 'nw', 'came', 'hme', 'da', '..']",6,False,False,0,0.038461538461538464
0,"['you', 'call', 'tell', 'infront', '.', 'call', '.']",7,False,False,0,0.03571428571428571
0,"['crazy', 'ar', ""'s"", 'married', '.', 'ü', 'like', 'gd', 'looking', 'guy', '.', 'my', 'frens', 'like', 'say', ""'s"", 'korean', 'leona', ""'s"", 'fave', 'dun', 'thk', '.', 'aft', 'thinking', 'mayb', 'prob', ""'ll"", 'go', '.']",30,False,False,0,0.025157232704402517
0,"['is', 'telly', '?', 'no', 'brdget', 'jones', '!']",7,False,False,1,0.09523809523809523
0,"['sure', ',', 'make', 'sure', 'know', 'ai', ""n't"", 'smokin', 'yet']",9,False,False,0,0.0
0,"['since', ',', 'side', ',', 'fever', ',', 'vomitin', '.']",8,False,False,0,0.02127659574468085
0,"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', '5min', 'hold']",7,False,True,0,0.045454545454545456
0,"['does', 'daddy', 'bb', '.']",4,False,False,0,0.04
0,"['at', 'funeral', 'home', 'audrey', 'dad']",5,False,False,0,0.05128205128205128
0,"['same', 'kallis', 'dismissial', '2nd', 'test', ':', '-', ')', '.']",9,False,True,0,0.024390243902439025
0,"['too', 'late', '.', 'i', 'said', 'website', '.', 'i', ""n't"", 'dont', 'slipper']",11,False,False,0,0.038461538461538464
0,"['hello', 'handsome', '!', 'are', 'finding', 'job', '?', 'not', 'lazy', '?', 'working', 'towards', 'getting', 'back', 'net', 'mummy', '?', 'where', ""'s"", 'boytoy', '?', 'does', 'miss', '?']",24,False,False,1,0.039473684210526314
0,"['ok', 'lor', '...', 'or', 'u', 'wan', 'go', 'look', '4', 'u', '?']",11,False,True,0,0.058823529411764705
0,"['me', 'also', 'da', ',', 'feel', 'yesterday', 'night', 'wait', 'til', '2day', 'night', 'dear', '.']",13,False,True,0,0.01639344262295082
0,"['did', 'say', 'bold', ',', 'torch', 'later', '.', 'or', 'one', 'torch', '2bold', '?']",12,False,True,0,0.03389830508474576
0,"['yes', ':', ')', 'last', 'week', ""'m"", 'taking', 'live', 'call', '.']",10,False,False,0,0.020833333333333332
0,"['oh', 'god', '.', 'i', ""'m"", 'gon', 'na', 'google', 'nearby', 'cliff', '.']",11,False,False,0,0.06976744186046512
0,"['i', ""'m"", 'class', '.', 'did', 'get', 'text', '.']",8,False,False,0,0.058823529411764705
0,"['rofl', 'betta', 'invest', 'anti', 'aging', 'product']",6,False,False,0,0.021739130434782608
0,"['hi', 'shanil', ',', 'rakhesh', 'here.thanks', ',', 'exchanged', 'uncut', 'diamond', 'stuff.leaving', 'back', '.', 'excellent', 'service', 'dino', 'prem', '.']",17,False,False,0,0.05
0,"['cold', '.', 'dont', 'sad', 'dear']",5,False,False,0,0.09090909090909091
1,"['44', '7732584351', ',', 'do', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '?', 'with', '300', 'free', 'minute', 'mobile', '+', '100', 'free', 'text', '+', 'free', 'camcorder', 'reply', 'call', '08000930705', '.']",28,False,True,0,0.046242774566473986
0,"['hey', ""'m"", 'bored', '...', 'so', ""'m"", 'thinking', 'u', '...', 'so', 'wat', 'r', 'u', '?']",14,False,False,0,0.05172413793103448
0,"['my', 'sister', 'law', ',', 'hope', 'great', 'month', '.', 'just', 'saying', 'hey', '.', 'abiola']",13,False,False,0,0.039473684210526314
0,"['sorry', 'c', 'ur', 'msg', '...', 'yar', 'lor', 'poor', 'thing', '...', 'but', '4', 'one', 'night', '...', 'tmr', 'u', ""'ll"", 'brand', 'new', 'room', '2', 'sleep', '...']",24,False,True,0,0.03278688524590164
0,"['thanx', '4', '2day', '!', 'u', 'r', 'goodmate', 'i', 'think', 'ur', 'rite', 'sary', '!', 'asusual', '!', '1', 'u', 'cheered', 'me', 'up', '!', 'love', 'u', 'franyxxxxx']",24,False,True,4,0.49473684210526314
0,"['goodmorning', ',', 'grandfather', 'expired', '..', 'leave', 'today', '.']",8,False,False,0,0.017543859649122806
0,"['``', 'keep', 'ur', 'problem', 'ur', 'heart', ',', ""b'coz"", 'nobody', 'fight', 'u', '.', 'only', 'u', '&', 'amp', ';', 'u', 'fight', 'ur', 'self', '&', 'amp', ';', 'win', 'battle', '.', '-vivekanand-', 'g', '9t', '..', 'sd', '..']",33,False,True,0,0.10067114093959731
0,"['good', '!', 'no', ',', '‘', 'need', 'receipts—well', 'done', '!', '(', '…', ')', 'yes', ',', 'please', 'tell', '.', 'what', '‘', 'number', ',', 'could', 'ring']",23,False,False,2,0.038834951456310676
0,"['i', 'noe', 'la', '...', 'u', 'wana', 'pei', 'bf', 'oso', 'rite', '...', 'k', 'lor', ',', 'day', 'den', '...']",17,False,False,0,0.04838709677419355
0,"['house-maid', 'murderer', ',', 'coz', 'man', 'murdered', '&', 'lt', ';', '#', '&', 'gt', ';', 'th', 'january', '..', 'as', 'public', 'holiday', 'govt.instituitions', 'closed', ',', 'including', 'post', 'office', '..', 'understand', '?']",28,False,False,0,0.024096385542168676
0,"['sorry', ',', 'meeting', 'i', ""'ll"", 'call', 'later']",7,False,False,0,0.0625
0,"['sorry', 'uncle', '.', 'i.ll', 'keep', 'touch']",6,False,False,0,0.046511627906976744
0,"['babe', ',', 'i', ""'m"", 'back', '...', 'come', 'back', '...']",9,False,False,0,0.07894736842105263
0,"['i', 'money', '4', 'steve', 'mate', '!', '!']",7,False,True,2,0.03225806451612903
0,"['came', 'look', 'flat', ',', 'seems', 'ok', ',', '50', '?', '*', 'is', 'away', 'alot', 'wiv', 'work', '.', 'got', 'woman', 'coming', '6.30', '.']",21,False,True,0,0.019417475728155338
0,"['but', 'dint', 'slept', 'afternoon', '.']",5,False,False,0,0.03333333333333333
0,"['sorry', 'trouble', 'u', '.', 'can', 'buy', '4d', 'dad', '?', '1405', ',', '1680', ',', '1843', '.', 'all', '2', 'big', '1', 'small', ',', 'sat', 'n', 'sun', '.', 'thanx', '.']",27,False,True,0,0.03669724770642202
0,"['what', 'time', 'ur', 'flight', 'tmr', '?']",6,False,False,0,0.037037037037037035
1,"['romcapspam', 'everyone', 'around', 'responding', 'well', 'presence', 'since', 'warm', 'outgoing', '.', 'you', 'bringing', 'real', 'breath', 'sunshine', '.']",16,False,False,0,0.05263157894736842
0,"['nope', '.', 'since', 'ayo', 'travelled', ',', 'forgotten', 'guy']",8,False,False,0,0.0392156862745098
1,"['guess', 'i', '?', 'this', 'first', 'time', 'i', 'created', 'web', 'page', 'www.asjesus.com', 'read', 'i', 'wrote', '.', 'i', ""'m"", 'waiting', 'opinion', '.', 'i', 'want', 'friend', '1/1']",24,False,True,0,0.13157894736842105
0,"['you', 'come', 'life', 'brought', 'sun', '..', 'shiny', ',', 'warming', 'heart', '.', 'putting', 'constant', 'smile', 'face', '...', 'making', 'feel', 'loved', 'cared']",20,False,False,0,0.025157232704402517
0,"['i', 'sent', 'score', 'sophas', 'secondary', 'application', 'school', '.', 'i', 'think', 'thinking', 'applying', ',', 'research', 'cost', 'also', '.', 'contact', 'joke', 'ogunrinde', ',', 'school', 'one', 'less', 'expensive', 'one']",26,False,False,0,0.013574660633484163
0,"['i', 'jus', 'reached', 'home', '.', 'i', 'go', 'bathe', 'first', '.', 'but', 'si', 'using', 'net', 'tell', 'u', 'finish', 'k', '...']",19,False,False,0,0.03409090909090909
0,"['al', 'moan', 'n', 'e', 'thin', 'go', 'wrong', 'fault', '&', 'al', 'de', 'argument', 'r', 'fault', '&', 'fed', 'himso', 'bother', '?', 'hav', '2go', ',', 'thanx.xx']",23,False,True,0,0.014492753623188406
0,"['i', 'take', 'exam', 'march', '3']",5,False,True,0,0.02857142857142857
0,"['``', 'petey', 'boy', 'whereare', 'friendsare', 'thekingshead', 'come', 'canlove', 'nic', ""''""]",10,False,False,0,0.03125
0,"['when', 'use', 'soc', '...', 'i', 'use', 'home', '...', 'ü', 'dunno', '2', 'type', 'word', 'ar', '...']",15,False,True,0,0.036585365853658534
0,"['i', 'dont', '.', 'can', 'send', '.', 'plus', ""'s"", 'mode', '.']",10,False,False,0,0.06382978723404255
0,"['r', 'u', 'continent', '?']",4,False,False,0,0.045454545454545456
0,"['but', ""'m"", 'really', 'really', 'broke', 'oh', '.', 'no', 'amount', 'small', 'even', '&', 'lt', ';', '#', '&', 'gt', ';']",18,False,False,0,0.028169014084507043
0,"['lovely', 'smell', 'bus', 'ai', ""n't"", 'tobacco', '...']",7,False,False,0,0.02040816326530612
0,"['aiyo', '...', 'u', 'always', 'c', 'ex', 'one', '...', 'i', 'dunno', 'abt', 'mei', ',', 'reply', '...', 'first', 'time', 'u', 'reply', 'fast', '...', 'y', 'lucky', 'workin', 'huh', ',', 'got', 'bao', 'ur', 'sugardad', 'ah', '...', 'gee', '..']",34,False,False,0,0.03125
